#{"t_start": 1679529352.5499308, "env_id": "CarRacing-v0"}
r,l,t
335.779817,1000,50.314339
514.07767,1000,99.051296
416.059957,1000,149.289933
383.695652,1000,200.090106
255.179704,1000,249.481192
246.972177,1000,303.694517
196.052632,1000,355.632509
228.922495,1000,406.968543
244.488189,1000,459.254795
196.01518,1000,511.111122
275.827815,1000,562.961841
155.11811,1000,616.815829
586.825054,1000,669.160318
544.320298,1000,721.077031
523.873874,1000,773.852415
256.223176,1000,826.362601
316.513761,1000,878.913154
159.528131,1000,933.756947
486.073501,1000,986.165897
270.036101,1000,1039.344456
297.619048,1000,1092.68455
481.395349,1000,1139.901505
343.622921,1000,1191.523329
327.710843,1000,1244.038083
500.790514,1000,1297.173724
207.453416,1000,1350.918899
73.451327,1000,1405.617945
358.401305,1000,1460.879605
183.018868,1000,1513.957658
404.930966,1000,1567.754342
257.983193,1000,1620.513705
56.64557,1000,1673.091219
417.298188,1000,1725.565031
451.789077,1000,1778.493203
275.0,1000,1832.971322
389.40678,1000,1883.77472
306.51801,1000,1935.716775
569.456067,1000,1986.750658
565.338645,1000,2038.449369
708.823529,1000,2090.831796
388.413547,1000,2143.602487
531.027254,1000,2198.450681
474.074074,1000,2245.71151
568.789809,1000,2297.33283
226.454034,1000,2349.359573
351.048951,1000,2401.937686
457.651992,1000,2453.496224
522.266402,1000,2506.714599
551.731161,1000,2558.115355
401.838235,1000,2609.628333
821.914358,1000,2661.689232
452.58467,1000,2713.89109
485.683297,1000,2764.54293
484.795322,1000,2815.204035
351.510334,1000,2868.361872
424.444444,1000,2922.462204
452.830189,1000,2974.955685
566.666667,1000,3026.860739
353.038674,1000,3078.177075
407.751938,1000,3130.116093
282.940109,1000,3181.534266
171.457086,1000,3233.179435
520.253165,1000,3285.427555
371.698113,1000,3331.429309
311.073826,1000,3384.034965
353.917051,1000,3435.102067
285.036496,1000,3487.130641
354.382826,1000,3539.059365
302.01005,1000,3591.286418
146.65392,1000,3644.31891
227.731092,1000,3696.417748
404.725898,1000,3748.682714
366.437177,1000,3801.543598
164.112903,1000,3854.265895
320.408163,1000,3909.035473
63.701068,1000,3961.512343
163.843648,1000,4013.790812
174.089936,1000,4065.098096
266.0,1000,4116.86045
132.796486,1000,4169.330481
304.973357,1000,4220.886439
106.070288,1000,4272.495748
125.56391,1000,4324.845967
172.727273,1000,4376.639283
295.196507,1000,4428.362191
308.839779,1000,4474.668467
429.292929,1000,4527.42974
106.953642,1000,4580.033327
120.08547,1000,4631.515799
114.516129,1000,4682.992076
200.438596,1000,4734.79971
264.140481,1000,4786.789576
188.778878,1000,4838.020694
193.75,1000,4890.058136
247.826087,1000,4940.963003
389.795918,1000,4992.903299
356.400742,1000,5046.567275
138.193018,1000,5097.895641
639.23445,1000,5149.436069
365.397924,1000,5201.278211
229.596413,1000,5253.593058
434.296029,1000,5305.853797
291.681109,1000,5359.761449
201.587302,1000,5412.624958
163.254113,1000,5463.92478
190.468986,1000,5516.064033
202.158273,1000,5563.331109
388.565489,1000,5614.647498
149.586777,1000,5667.006987
80.894309,1000,5719.688089
480.375783,1000,5772.152115
121.297837,1000,5825.4541
244.506518,1000,5876.177139
154.64684,1000,5929.273521
148.046875,1000,5979.856986
133.739837,1000,6031.423223
291.534392,1000,6083.480282
66.666667,1000,6137.86286
404.132231,1000,6190.174418
-6.25,1000,6242.039858
151.559252,1000,6294.367453
325.347222,1000,6348.976151
326.829268,1000,6403.215963
12.449799,1000,6456.555193
164.650284,1000,6508.308301
