#{"t_start": 1679529352.5513623, "env_id": "CarRacing-v0"}
r,l,t
216.888046,1000,50.358327
144.047619,1000,99.102141
301.944895,1000,149.412146
518.852459,1000,200.139289
640.654206,1000,249.544158
506.425703,1000,303.744058
298.62543,1000,355.680538
258.208955,1000,407.023149
9.756098,1000,459.304934
310.658307,1000,511.160439
478.703704,1000,563.091344
59.090909,1000,616.866
207.553957,1000,669.211314
188.778878,1000,721.129169
169.645609,1000,773.909331
148.322148,1000,826.416548
366.055046,1000,878.96557
430.035336,1000,933.813385
91.071429,1000,986.216139
389.361702,1000,1039.389665
338.181818,1000,1092.733445
436.885246,1000,1139.951477
581.188119,1000,1191.578061
715.270936,1000,1244.088542
568.049793,1000,1297.233121
115.909091,1000,1350.971884
392.957746,1000,1405.687408
427.831094,1000,1460.931987
351.612903,1000,1514.018533
230.841121,1000,1567.817519
197.012302,1000,1620.568739
449.323017,1000,1673.211832
322.509225,1000,1725.6485
467.924528,1000,1778.546791
345.916115,1000,1833.02406
135.39823,1000,1883.833532
425.842697,1000,1935.765597
560.0,1000,1986.796052
409.328358,1000,2038.499748
369.858156,1000,2090.945066
373.170732,1000,2143.650011
211.940299,1000,2198.497746
448.327138,1000,2245.763087
380.075901,1000,2297.382244
483.877996,1000,2349.417904
209.52381,1000,2401.985052
562.946429,1000,2453.542742
376.521739,1000,2506.832582
293.034826,1000,2558.162575
450.75188,1000,2609.674059
345.255474,1000,2661.749004
419.784173,1000,2713.942432
413.684211,1000,2764.592745
695.154185,1000,2815.262514
312.151067,1000,2868.414174
216.344464,1000,2922.576738
318.772563,1000,2975.004364
305.241935,1000,3026.910012
498.890943,1000,3078.2277
400.0,1000,3130.168579
422.198732,1000,3181.580122
407.380074,1000,3233.2257
328.063943,1000,3285.474452
130.89983,1000,3331.557182
334.42623,1000,3384.08202
317.49503,1000,3435.155249
172.900763,1000,3487.188463
379.427549,1000,3539.110408
551.685393,1000,3591.335289
305.084746,1000,3644.36693
769.017632,1000,3696.472428
431.313131,1000,3748.806631
253.26087,1000,3801.594063
336.672968,1000,3854.315875
226.047359,1000,3909.094807
274.757282,1000,3961.566573
177.68595,1000,4013.83712
220.695103,1000,4065.147976
124.525043,1000,4116.914948
532.0,1000,4169.384014
619.178082,1000,4220.939364
326.724138,1000,4272.549883
254.026846,1000,4324.891091
238.374291,1000,4376.685669
115.088283,1000,4428.472247
254.561102,1000,4474.72358
336.590437,1000,4527.483127
322.829582,1000,4580.080509
178.947368,1000,4631.56909
100.811359,1000,4683.106167
76.352705,1000,4734.854519
401.022495,1000,4786.848467
151.626898,1000,4838.079054
183.095723,1000,4890.111468
140.776699,1000,4941.013676
193.680297,1000,4992.953996
195.053004,1000,5046.620483
120.985692,1000,5097.947616
174.161736,1000,5149.491522
376.702509,1000,5201.33079
331.906615,1000,5253.650328
232.01581,1000,5305.90654
302.464066,1000,5359.819938
64.179104,1000,5412.67522
270.786517,1000,5463.971783
358.733205,1000,5516.115366
340.065681,1000,5563.390331
88.235294,1000,5614.698359
202.675585,1000,5667.058099
175.075988,1000,5719.806247
125.396825,1000,5772.202586
83.739837,1000,5825.505298
38.067061,1000,5876.230695
243.253968,1000,5929.327157
127.990971,1000,5979.912373
452.986513,1000,6031.473547
99.646643,1000,6083.531632
-16.139241,1000,6137.91049
209.236948,1000,6190.22396
107.293666,1000,6242.08606
55.769231,1000,6294.423204
224.561404,1000,6349.023629
218.38565,1000,6403.269465
185.106383,1000,6456.605368
41.791045,1000,6508.35471
