#{"t_start": 1679656571.190908, "env_id": "CarRacing-v0"}
r,l,t
-0.621118,1000,47.990821
-53.79538,1000,90.401685
-63.333333,1000,136.856926
-30.795848,1000,189.456589
-14.556962,1000,246.781997
39.344262,1000,303.440154
-63.709677,1000,364.986398
44.295302,1000,426.714976
183.185841,1000,486.201712
70.491803,1000,537.942852
-13.690476,1000,586.42014
-41.979522,1000,635.914108
-21.311475,1000,686.56515
173.764259,1000,734.849837
27.329193,1000,783.006592
352.554745,1000,835.713495
6.007067,1000,887.598594
125.913621,1000,936.616152
88.925081,1000,984.758373
226.164875,1000,1037.399823
109.737828,1000,1092.682842
15.131579,1000,1146.763538
283.685801,1000,1203.84471
196.992481,1000,1259.54138
288.235294,1000,1317.006614
389.028213,1000,1373.361863
130.215827,1000,1429.810928
58.576052,1000,1486.089148
101.954397,1000,1542.490005
-47.712418,1000,1597.770949
-56.6787,1000,1654.09287
