#{"t_start": 1679614350.563883, "env_id": "CarRacing-v0"}
r,l,t
-76.576577,1000,47.413636
-57.013575,1000,92.460204
-51.267057,1000,138.097189
-23.954373,1000,185.056042
-24.901186,1000,232.027969
54.228856,1000,278.64288
-4.676259,1000,328.746983
212.195122,1000,385.994843
-36.575053,1000,438.55296
-7.235622,1000,489.153053
19.601329,1000,539.644702
22.625216,1000,590.291584
16.27907,1000,639.926411
3.646833,1000,688.152458
-84.463277,1000,738.15864
-61.696306,1000,788.63405
-53.389831,1000,837.990207
12.794613,1000,888.39201
6.666667,1000,939.053693
34.851138,1000,991.909021
-24.271845,1000,1044.150172
-60.251046,1000,1090.629421
16.600791,1000,1141.020647
161.146497,1000,1190.954274
98.428291,1000,1241.22135
-34.0,1000,1293.38976
64.658635,1000,1343.313259
33.671743,1000,1394.162638
153.90625,1000,1444.54854
44.90161,1000,1495.256513
85.779817,1000,1545.998528
-36.293436,1000,1596.959356
50.684932,1000,1645.900237
89.89899,1000,1696.539154
74.418605,1000,1746.044389
145.318352,1000,1795.568075
111.693548,1000,1845.758406
255.460385,1000,1894.791834
105.246914,1000,1946.153327
-48.943662,1000,1995.98266
101.107011,1000,2047.376798
-28.362573,1000,2099.908406
127.758007,1000,2146.821913
-56.97074,1000,2197.394057
56.682028,1000,2248.544919
13.300493,1000,2300.683412
2.702703,1000,2352.085474
183.898305,1000,2402.427238
282.892057,1000,2459.728763
81.443299,1000,2526.204416
35.658915,1000,2586.379739
219.526627,1000,2649.648914
-17.624521,1000,2712.472082
237.398374,1000,2777.174507
35.888502,1000,2845.348752
-88.839286,1000,2911.335776
-25.423729,1000,2979.424984
206.889353,1000,3054.574626
-52.813067,1000,3131.522662
72.161172,1000,3197.360472
192.682927,1000,3268.336371
312.5,1000,3336.268926
72.897196,1000,3403.513903
286.317907,1000,3461.783695
285.840708,1000,3534.017971
213.852814,1000,3601.527227
50.537634,1000,3674.13135
194.007491,1000,3747.936916
297.590361,1000,3828.081858
78.44523,1000,3907.104786
69.966997,1000,3990.993775
262.403101,1000,4076.489347
199.019608,1000,4159.184499
215.789474,1000,4243.297547
36.150235,1000,4319.731276
95.928753,1000,4401.150351
112.844037,1000,4473.473871
24.528302,1000,4563.81627
