#{"t_start": 1679614350.5599394, "env_id": "CarRacing-v0"}
r,l,t
-73.084886,1000,47.299402
-29.961089,1000,92.323052
-29.356358,1000,137.974598
-5.187835,1000,184.931188
41.747573,1000,231.907002
-49.895616,1000,278.507467
-5.472637,1000,328.612547
36.200717,1000,385.854095
62.790698,1000,438.361103
-39.338235,1000,489.007058
76.672384,1000,539.510921
70.491803,1000,590.154969
39.837398,1000,639.803869
51.821862,1000,687.958505
55.419223,1000,738.017302
-18.644068,1000,788.500807
7.583774,1000,837.862311
15.234375,1000,888.275476
100.367647,1000,938.865072
57.232704,1000,991.784448
64.814815,1000,1044.024229
22.807018,1000,1090.418579
170.27027,1000,1140.886353
100.66335,1000,1190.819687
-7.597536,1000,1241.091855
-8.902692,1000,1293.249387
-46.0,1000,1343.131992
165.432099,1000,1394.020781
80.265655,1000,1444.384349
-24.45328,1000,1495.058563
-45.848375,1000,1545.856459
-9.556314,1000,1596.826883
78.700361,1000,1645.759281
16.013072,1000,1696.409952
139.754098,1000,1745.862725
106.722689,1000,1795.436408
120.306513,1000,1845.629725
221.83908,1000,1894.599819
176.785714,1000,1946.025067
43.403442,1000,1995.846427
52.719665,1000,2047.256401
149.122807,1000,2099.790593
114.285714,1000,2146.610127
-45.454545,1000,2197.239642
122.44898,1000,2248.410369
-80.902778,1000,2300.55922
173.255814,1000,2351.953516
121.189591,1000,2402.298659
71.428571,1000,2459.583987
246.153846,1000,2526.066739
60.409556,1000,2586.142005
138.853503,1000,2649.497714
129.323308,1000,2712.338888
205.154639,1000,2777.010158
-26.174497,1000,2845.205147
23.519459,1000,2911.091809
138.888889,1000,2979.269398
51.824818,1000,3054.27306
261.655773,1000,3131.255244
155.652174,1000,3197.178517
278.571429,1000,3268.18174
148.618785,1000,3336.138593
103.296703,1000,3403.385151
130.30303,1000,3461.659931
68.717047,1000,3533.867472
20.781528,1000,3601.402481
54.875717,1000,3673.933279
101.160542,1000,3747.769687
118.503937,1000,3827.944942
182.700422,1000,3906.860142
118.472469,1000,3990.818402
79.104478,1000,4076.236807
23.076923,1000,4159.005144
283.72093,1000,4243.127031
7.205624,1000,4319.545961
370.260223,1000,4400.978399
210.645724,1000,4473.247018
200.578035,1000,4563.631926
